data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
6306690,120,CAO1359,1359,2018-05-12,2018,1,Violence against civilians,Attack,Military Forces of Cameroon (1982-),,1,Civilians (Cameroon),Ambazonian Separatists (Cameroon),7,17,Middle Africa,Cameroon,Nord-Ouest,Mezam,Bamenda 2,Bamenda,5.9333,10.1667,2,RFI,International,"On 12 May, Cameroonian security forces tortured an Ambazonian separatist following his arrest.",0,1572403775,CMR
4638881,120,CAO1357,1357,2018-05-11,2018,1,Strategic developments,Looting/property destruction,Ambazonian Separatists (Cameroon),,2,,,0,20,Middle Africa,Cameroon,Nord-Ouest,Mezam,Bamenda 2,Bafut,6.0833,10.1000,1,Camer.be,National,"Property destruction: On 11 May, alleged separatists attacked Nafut's highschool, North-West, causing important material damage.",0,1552576685,CMR
5247986,120,CAO1358,1358,2018-05-11,2018,1,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Cameroon),,3,Civilians (Cameroon),,7,37,Middle Africa,Cameroon,Nord-Ouest,Momo,Widikum-Boffe,Widikum,5.8719,9.7707,1,AFP,International,"On 11 May, a man not respecting the ""dead city"" day imposed by separatists was kidnapped by unidentified men in Widikum, North-Ouest.",0,1561469020,CMR
4639208,120,CAO1340,1340,2018-05-10,2018,1,Battles,Armed clash,Unidentified Armed Group (Cameroon),,3,Police Forces of Cameroon (1982-),,1,13,Middle Africa,Cameroon,Sud-Ouest,Fako,Muyuka,Muyuka,4.2898,9.4103,1,Journal du Cameroun,National,"On 10 May, 4 detainees at the Muyuka police station, South-West region, escaped after an attack on the building by unidentified men.",0,1552576685,CMR
6254800,120,CAO1341,1341,2018-05-10,2018,2,Violence against civilians,Attack,Military Forces of Cameroon (1982-),,1,Civilians (Cameroon),,7,17,Middle Africa,Cameroon,Sud-Ouest,Meme,Mbonge,Baba,4.5051,9.1335,2,Bareta News,National,"Around 10 May, Cameroonian soldiers reportedly attacked Baba Mbonge, Meme, killing 10 civilians before setting some houses ablaze.",10,1572403703,CMR
6254779,120,CAO1342,1342,2018-05-10,2018,2,Violence against civilians,Attack,Military Forces of Cameroon (1982-),,1,Civilians (Cameroon),,7,17,Middle Africa,Cameroon,Sud-Ouest,Meme,Mbonge,Bai Kuke,4.4589,9.1449,2,Bareta News,National,"Around 10 May, Cameroonian soldiers reportedly attacked Kuke, Meme: the people had gotten wind of the arrival of the soldiers and all disappeared into the nearby bushes. Military forces set the entire village on fire.",0,1572403703,CMR
4639486,120,CAO1339,1339,2018-05-08,2018,1,Protests,Protest with intervention,Protesters (Cameroon),Prisoners (Cameroon),6,Police Forces of Cameroon (1982-),,1,16,Middle Africa,Cameroon,Centre,Mfoundi,Yaounde 6,Yaounde,3.8667,11.5167,1,Journal du Cameroun,National,"On 8 may, 7 anglophone detainees attempted to walk out of the Yaounde military court during trial to express dissatisfaction at the proceedings and the bad living conditions of anglophone prisoniers. They were blocked by security forces.",0,1552576685,CMR
6271049,120,CAO1504,1504,2018-05-08,2018,1,Strategic developments,Looting/property destruction,Unidentified Armed Group (Cameroon),,3,,,0,30,Middle Africa,Cameroon,Nord-Ouest,Mezam,Bamenda 2,Bafut,6.0833,10.1000,1,HRW,Other,"Property destruction: On 8 May, the Government High Schoolin Bafut was set on fire by unidentifed men.",0,1572403723,CMR
4639953,120,CAO1337,1337,2018-05-07,2018,1,Battles,Armed clash,Ambazonian Separatists (Cameroon),,2,Military Forces of Cameroon (1982-),,1,12,Middle Africa,Cameroon,Nord-Ouest,Momo,Mbeggwi,Mbengwi,6.0167,10.0000,1,Journal du Cameroun,National,"On 7 May, a gun battle between separatists and military forces took place in Mbengwi, close to Belo.",0,1552576686,CMR
6136776,120,CAO1338,1338,2018-05-07,2018,1,Violence against civilians,Attack,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,Civilians (Cameroon),,7,27,Middle Africa,Cameroon,Extreme-Nord,Mayo-Tsanaga,Mayo Moskota,Krawa,10.9912,13.7947,1,Undisclosed Source,Local partner-Other,"On 7 May, a man was killed by Boko Haram men in Krawa, Mayo-Tsanaga.",1,1571260130,CMR
4639962,120,CAO1336,1336,2018-05-06,2018,1,Strategic developments,Other,Unidentified Armed Group (Cameroon),,3,,,0,30,Middle Africa,Cameroon,Sud-Ouest,Fako,Buea,Buea,4.1527,9.2410,1,Journal du Cameroun,National,"Non-violent activity: On 6 May, gunshots were heard in Buea.",0,1552576686,CMR
4640201,120,CAO1334,1334,2018-05-06,2018,1,Battles,Armed clash,Ambazonian Separatists (Cameroon),,2,Military Forces of Cameroon (1982-),,1,12,Middle Africa,Cameroon,Sud-Ouest,Meme,Kumba 3,Mbalangi,4.5010,9.4632,1,Journal du Cameroun,National,"On 6 May, a gun battle between supposedly separatists and military forces took place in Mbalangi, between Kumba and Muyuka.",0,1552576686,CMR
4640202,120,CAO1335,1335,2018-05-06,2018,2,Battles,Armed clash,Ambazonian Separatists (Cameroon),,2,Military Forces of Cameroon (1982-),,1,12,Middle Africa,Cameroon,Nord-Ouest,Boyo,Belo,Belo,6.1333,10.2500,2,Journal du Cameroun,National,"Around 6 May, a gun battle between separatists and military forces took place in Muyengue, close to Belo, North West. One soldier was killed.",1,1552576686,CMR
6074354,120,CAO1033,1033,2018-05-05,2018,1,Violence against civilians,Attack,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,Civilians (Cameroon),,7,27,Middle Africa,Cameroon,Extreme-Nord,Mayo-Tsanaga,Mayo Moskota,Krawa,10.9912,13.7947,1,L'Oeil,New media,"On 5 May, a man was killed at his field in Krawamafa by Boko Haram men.",1,1571164567,CMR
6255214,120,CAO1432,1432,2018-05-05,2018,2,Violence against civilians,Attack,Military Forces of Cameroon (1982-),,1,Civilians (Cameroon),,7,17,Middle Africa,Cameroon,Sud-Ouest,Meme,Mbonge,Kuke Mbomo,4.4492,9.2336,2,BBC News,International,"In early May, a video posted on social media showed the village of Kuke Mbomo, South-West (25 km north of Mount Cameroon - approx. coordinates used) destroyed by alleged Cameroonian soldiers.",0,1572403704,CMR
6136791,120,CAO1333,1333,2018-05-05,2018,1,Strategic developments,Looting/property destruction,Unidentified Armed Group (Cameroon),,3,,,0,30,Middle Africa,Cameroon,Extreme-Nord,Mayo-Sava,Kolofata,Kolofata,11.1621,14.0115,2,Undisclosed Source,Local partner-Other,"Looting: On 5 May, some armed men burned down 40 houses at 18km from Kolofata, Mayo-Sava.",0,1571260130,CMR
4640627,120,CAO1332,1332,2018-05-04,2018,1,Strategic developments,Looting/property destruction,Unidentified Armed Group (Cameroon),,3,Civilians (Cameroon),Government of Cameroon (1982-),7,37,Middle Africa,Cameroon,Nord-Ouest,Boyo,Belo,Belo,6.1333,10.2500,2,Journal du Cameroun,National,"Property destruction: On 4 May, the office of Divisional Officer of the locality Nkongho, in Belo, North-West, was burnt down by unidentified men.",0,1552576687,CMR
6074427,120,CAO1032,1032,2018-05-03,2018,1,Violence against civilians,Attack,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,Civilians (Cameroon),,7,27,Middle Africa,Cameroon,Extreme-Nord,Mayo-Sava,Mora,Mora,11.0485,14.1476,2,L'Oeil,New media,"On 3 May, a man was killed during a Boko Haram incursion in Tcherive, Mayo-Sava. 20 huts burned.",1,1571164567,CMR
4641173,120,CAO1330,1330,2018-05-02,2018,1,Battles,Armed clash,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,Military Forces of Cameroon (1982-),,1,12,Middle Africa,Cameroon,Nord,Benoue,Bardanke,Garoua,9.3218,13.3954,2,Cameroon Intelligence Report,National,"On 2 May, groups of BH fighters attacked Mabanda village, close to the Sambisa forest, executing some villagers accused of failing to inform BH when Cameroon army arrived. The intervention of the Cameroonian army promted BH men to retreat after some clashes. 14 civilians were executed, and 7 BH men killed when the army intervened. Dozens were wounded.",7,1552576687,CMR
4641038,120,CAO1331,1331,2018-05-02,2018,1,Violence against civilians,Attack,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,Civilians (Cameroon),,7,27,Middle Africa,Cameroon,Nord,Benoue,Bardanke,Garoua,9.3218,13.3954,2,Cameroon Intelligence Report,National,"On 2 May, groups of BH fighters attacked Mabanda village, close to the Sambisa forest, executing some villagers accused of failing to inform BH when Cameroon army arrived. The intervention of the Cameroonian army promted BH men to retreat after some clashes. 14 civilians were executed, and 7 BH men killed when the army intervened. Dozens were wounded.",14,1552576687,CMR
6074316,120,CAO1329,1329,2018-05-01,2018,2,Violence against civilians,Abduction/forced disappearance,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,Civilians (Cameroon),,7,27,Middle Africa,Cameroon,Extreme-Nord,Logone-Et-Chari,Makary,Makari,12.5628,14.4442,2,L'Oeil,New media,"Around 1 May, the village chief of Kalama, Makary was kidnapped by Boko Haram. He was freed on 6 May after a ransom was paid.",0,1571164567,CMR
6136820,120,CAO1031,1031,2018-05-01,2018,1,Explosions/Remote violence,Remote explosive/landmine/IED,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,Civilians (Cameroon),,7,27,Middle Africa,Cameroon,Extreme-Nord,Logone-Et-Chari,Makary,Mandina,12.3744,14.3026,1,Undisclosed Source,Local partner-Other,"On 1 May, a truck was hit by a landmine planted by Boko Haram men in Madina, Makari. Severe material damages but no physical harm.",0,1571260130,CMR
6074367,120,CAO1028,1028,2018-04-30,2018,1,Strategic developments,Looting/property destruction,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,,,0,20,Middle Africa,Cameroon,Extreme-Nord,Logone-Et-Chari,Hile Alifa,Fotokol,12.3731,14.2277,2,L'Oeil,New media,"Looting: On 30 April, Boko Haram elements attacked Benesoue locality, Fotokol, seizing several cattle heads. They planted landmines to cover their retreat.",0,1571164567,CMR
6074286,120,CAO1029,1029,2018-04-30,2018,1,Violence against civilians,Attack,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,Civilians (Cameroon),,7,27,Middle Africa,Cameroon,Extreme-Nord,Mayo-Sava,Kolofata,Amchide,11.2426,14.1372,1,L'Oeil,New media,"On 30 April, Boko Haram elements attacked Amchide, Kolofata: 1 dead.",1,1571164567,CMR
5917959,120,CAO1030,1030,2018-04-30,2018,1,Violence against civilians,Abduction/forced disappearance,Ambazonian Separatists (Cameroon),,2,Civilians (Cameroon),Teachers (Cameroon),7,27,Middle Africa,Cameroon,Nord-Ouest,Boyo,Belo,Belo,6.1333,10.2500,2,Africa News,Regional,"On 30 April, armed separatists attacked the Ashing school, Belo (North-West), abducting the principal and the chaplain. The chaplain was later released but the principal has not been found.",0,1567465401,CMR
6255170,120,CAO1431,1431,2018-04-29,2018,1,Violence against civilians,Attack,Military Forces of Cameroon (1982-),,1,Civilians (Cameroon),,7,17,Middle Africa,Cameroon,Sud-Ouest,Meme,Muyuka,Munyenge,4.4050,9.2699,1,BBC News,International,"On 29 April, footage recorded shows the centre of the Munyenge, South West, ablaze. Government forces reportedly destroyed it and killed civilians",10,1572403704,CMR
6136829,120,CAO1027,1027,2018-04-29,2018,1,Violence against civilians,Attack,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,Civilians (Cameroon),,7,27,Middle Africa,Cameroon,Extreme-Nord,Mayo-Sava,Kolofata,Bia,11.1689,14.0926,1,Undisclosed Source,Local partner-Other,"On 29 April, Boko Haram men attacked Bia, Kolofata: 1 dead and cattle seized.",1,1571260130,CMR
6136828,120,CAO1026,1026,2018-04-29,2018,1,Violence against civilians,Attack,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,Civilians (Cameroon),,7,27,Middle Africa,Cameroon,Extreme-Nord,Mayo-Sava,Kolofata,Kolofata,11.1621,14.0115,2,Undisclosed Source,Local partner-Other,"On 29 April, Boko Haram men attacked Blabline, Kolofata: 1 dead and cattle sezied.",1,1571260130,CMR
5247669,120,CAO1025,1025,2018-04-28,2018,1,Battles,Armed clash,Ambazonian Separatists (Cameroon),,2,Police Forces of Cameroon (1982-),,1,12,Middle Africa,Cameroon,Nord-Ouest,Mezam,Bali,Bali,5.8873,10.0117,2,AFP,International,"On 28 April, two Cameroonian gendarmes were killed in Bali-Nyongha, Mezam (North-West) by armed separatists.",2,1561469019,CMR
5917958,120,CAO1023,1023,2018-04-28,2018,1,Violence against civilians,Attack,Ambazonian Separatists (Cameroon),,2,Civilians (Cameroon),Teachers (Cameroon),7,27,Middle Africa,Cameroon,Sud-Ouest,Fako,Muyuka,Muyuka,4.2898,9.4103,1,AFP,International,"On 28 April, a teacher was gunned down after suspected separatist assailants fired gunshots at a school in the town of Muyuka, South-West.",1,1567465401,CMR
5247664,120,CAO1019,1019,2018-04-25,2018,1,Battles,Armed clash,Ambazonian Separatists (Cameroon),,2,Military Forces of Cameroon (1982-),,1,12,Middle Africa,Cameroon,Sud-Ouest,Ndian,Ekondo Titi,Kumba,4.6921,9.2097,1,AFP,International,"On 25 April, Cameroonian forces and Ambazionian separatits clashed in Kumba (South-West) after the assassination of a teacher. Toll unavailable.",0,1561469019,CMR
5247665,120,CAO1020,1020,2018-04-25,2018,1,Battles,Armed clash,Ambazonian Separatists (Cameroon),,2,Military Forces of Cameroon (1982-),,1,12,Middle Africa,Cameroon,Nord-Ouest,Momo,Andek,Andek,5.9764,9.8311,1,AFP,International,"On 25 April, a soldier was killed in Andek (North-West) by a presumed ambazionian armed group.",1,1561469019,CMR
4642929,120,CAO1021,1021,2018-04-25,2018,1,Protests,Protest with intervention,Protesters (Cameroon),Students (Cameroon),6,Police Forces of Cameroon (1982-),,1,16,Middle Africa,Cameroon,Ouest,Bamboutos,Mbouda,Mbouda,5.6261,10.2542,1,Camer.be,National,"On 25 April, Mbouda students took the street to protest the missing payment of a 3000 CFA school fee. Police was deployed.",0,1552576689,CMR
5917957,120,CAO1022,1022,2018-04-25,2018,1,Violence against civilians,Attack,Ambazonian Separatists (Cameroon),,2,Civilians (Cameroon),Teachers (Cameroon),7,27,Middle Africa,Cameroon,Sud-Ouest,Ndian,Ekondo Titi,Kumba,4.6921,9.2097,1,AFP,International,"On 25 April, a teacher was killed in Kumba (South-West) by a secessionist armed group. A student was also wounded.",1,1567465401,CMR
6255233,120,CAO1430,1430,2018-04-25,2018,2,Violence against civilians,Attack,Military Forces of Cameroon (1982-),,1,Civilians (Cameroon),,7,17,Middle Africa,Cameroon,Sud-Ouest,Lebialem,Menji,Menji,5.7131,10.0650,2,BBC News,International,"In late April, footage recorded shows 13 soldiers setting fire to a house in Azi, Lebialem.",0,1572403704,CMR
6074382,120,CAO1017,1017,2018-04-24,2018,1,Battles,Armed clash,Military Forces of Cameroon (1982-),,1,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,12,Middle Africa,Cameroon,Extreme-Nord,Mayo-Sava,Kolofata,Charif-Moussari,11.1053,13.9298,1,L'Oeil,New media,"On 24 April, 2 Boko Haram elements were killed by Cameroonian soldiers in Cherif Moussari, Kolofata.",2,1571164567,CMR
5247663,120,CAO1018,1018,2018-04-24,2018,1,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Cameroon),,3,Civilians (Cameroon),,7,37,Middle Africa,Cameroon,Sud-Ouest,Meme,Kumba 3,Mbalangi,4.5010,9.4632,1,AFP,International,"On 24 April, 2 Cameroonian civilians were kidnapped by armed men in Mbalangi, South-West.",0,1561469019,CMR
4644079,120,CAO1888,1888,2018-04-21,2018,2,Battles,Armed clash,Unidentified Armed Group (Cameroon),,3,Military Forces of Cameroon (1982-),,1,13,Middle Africa,Cameroon,Sud-Ouest,Ndian,Mundemba,Mundemba,4.9479,8.8724,2,Journal du Cameroun,National,"21 April. During the weekend, an armed group attacked a naval base in Manja. 'Several' fatalities were reported (coded as 10).",10,1552576691,CMR
6136916,120,CAO1024,1024,2018-04-21,2018,1,Strategic developments,Looting/property destruction,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,Military Forces of Cameroon (1982-) Rapid Intervention Battalion,,1,12,Middle Africa,Cameroon,Extreme-Nord,Mayo-Sava,Kolofata,Amchide,11.2426,14.1372,2,Undisclosed Source,Local partner-Other,"Looting: On 21 April, Boko Haram men looted and burned down Matakaya village, Amchide. BIR intervention later allowed to recover the cattle stolen.",0,1571260130,CMR
4644306,120,CAO1887,1887,2018-04-20,2018,1,Battles,Armed clash,Unidentified Armed Group (Cameroon),,3,Police Forces of Cameroon (1982-),,1,13,Middle Africa,Cameroon,Nord-Ouest,Momo,Widikum-Boffe,Widikum,5.8719,9.7707,1,Journal du Cameroun,National,20 April. An armed group attacked a police station in Widikum. Two people were injured during the clashes.,0,1552576691,CMR
5247659,120,CAO1014,1014,2018-04-20,2018,2,Battles,Armed clash,Unidentified Armed Group (Cameroon),,3,Military Forces of Cameroon (1982-),,1,13,Middle Africa,Cameroon,Nord-Ouest,Momo,Mbeggwi,Mbengwi,6.0167,10.0000,2,Afriquinfos,Regional,"Around 20 April, the governor of the North-West region was attacked while going to the inauguration ceremony of an administrative officer in the Momo department. Cameroonian security forces repelled the attack. Toll unknown.",0,1561469019,CMR
6306598,120,CAO1016,1016,2018-04-20,2018,1,Battles,Armed clash,Ambazonian Separatists (Cameroon),,2,Military Forces of Cameroon (1982-),,1,12,Middle Africa,Cameroon,Sud-Ouest,Lebialem,Menji,Menji,5.7131,10.0650,2,RFI,International,"On 20 April, clashes were reported between Cameroonian soldiers and Ambazonian separatists in Lebialem: 4 Cameroonian soldiers and 15 Separatists dead. 3 Cameroonian soldiers wounded.",19,1572403775,CMR
6306462,120,CAO1015,1015,2018-04-20,2018,1,Explosions/Remote violence,Remote explosive/landmine/IED,Ambazonian Separatists (Cameroon),,2,Military Forces of Cameroon (1982-),,1,12,Middle Africa,Cameroon,Sud-Ouest,Lebialem,Menji,Menji,5.7131,10.0650,2,RFI,International,"On 20 April, a Cameroonian military vehicle was hit by a landmine planted by Ambazonian separatists in Eyumedjock nearby Menji, while going to support their fellow-soldiers engaged in a battle nearby. 2 dead and 4 severely wounded.",2,1572403775,CMR
6074444,120,CAO1012,1012,2018-04-18,2018,1,Battles,Armed clash,Zigague Communal Militia (Cameroon),Vigilante Group (Cameroon),4,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,24,Middle Africa,Cameroon,Extreme-Nord,Logone-Et-Chari,Waza,Zigague,11.6828,14.6485,2,L'Oeil,New media,"On 18 April, Zigague vigilantes tracked Boko Haram elements and killed 4, arrested 1. They recovered also 150 cattle heads, sezied by Boko Haram.",4,1571164567,CMR
6136939,120,CAO1013,1013,2018-04-18,2018,1,Violence against civilians,Attack,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,Civilians (Cameroon),Pastoralists (Cameroon),7,27,Middle Africa,Cameroon,Extreme-Nord,Logone-Et-Chari,Waza,Zigague,11.6828,14.6485,2,Undisclosed Source,Local partner-Other,"On 18 April, Boko Haram men attacked Zalala, Zigague and seized a cattle herd. One wounded.",0,1571260130,CMR
